datetime,hurricane ian_intensity,wordle_intensity,monkeypox_intensity,ukraine news_intensity,ukraine war_intensity,zelensky_intensity,chris rock_intensity,ukraine_intensity,washington commanders_intensity,kherson_intensity,brittney griner_intensity,hurricane ian tracker_intensity,ukraine russia_intensity,russia ukraine_intensity,putin_intensity,russian economy_intensity,will smith_intensity,recession_intensity,iphone 14_intensity,world cup_intensity,amber heard_intensity,johnny depp_intensity,russia_intensity,elon musk twitter_intensity,russia news_intensity,vladimir putin_intensity,abortion_intensity,tyrann mathieu_intensity,queen elizabeth_intensity,inflation_intensity,traductor_intensity,poland_intensity,supreme court_intensity,mega millions_intensity,kanye west_intensity,powerball numbers_intensity,elon musk_intensity,phillies_intensity,lauren boebert_intensity,student loan forgiveness_intensity,antonio brown_intensity,housing market_intensity,student loans_intensity,odell beckham jr_intensity,taiwan_intensity,real madrid_intensity,north korea_intensity,tom brady_intensity
2022-01-01,0.0,0.0,0.0007,0.0,0.0007,0.0194,0.0007,0.257,0.0,0.0,0.0,0.0,0.01,0.1158,0.3239,0.0013,0.0154,0.0489,0.0,0.0475,0.002,0.0033,0.5495,0.0,0.0007,0.2737,0.1439,0.0007,0.0877,0.3587,0.0,0.1968,0.4892,0.0134,0.0321,0.0094,0.0723,0.0027,0.008,0.0,0.0013,0.0355,0.012,0.0054,0.0964,0.0087,0.1245,0.0161
2022-01-02,0.0,0.0,0.0006,0.0,0.0,0.0037,0.0006,0.1322,0.0,0.0,0.0,0.0,0.0304,0.0186,0.1049,0.0,0.0093,0.059,0.0025,0.031,0.0006,0.0155,0.3625,0.0,0.0006,0.0826,0.085,0.0006,0.0335,0.3427,0.0,0.0565,0.3513,0.0106,0.0236,0.005,0.0584,0.0056,0.0056,0.0056,0.0329,0.031,0.0106,0.0056,0.0788,0.0279,0.1366,0.0751
2022-01-03,0.0,0.0008,0.0,0.0,0.0004,0.0561,0.0068,0.2866,0.0,0.0,0.0,0.0,0.0463,0.035,0.1898,0.0038,0.0215,0.0787,0.006,0.0478,0.0008,0.0008,0.456,0.0,0.0,0.1777,0.1081,0.0056,0.0343,0.5427,0.0,0.142,0.4873,0.0102,0.0448,0.0218,0.0723,0.0038,0.0056,0.0079,0.2448,0.0267,0.023,0.0294,0.1544,0.0109,0.0704,0.1597
2022-01-04,0.0,0.0021,0.0006,0.0,0.0003,0.0078,0.003,0.1375,0.0003,0.0003,0.0,0.0,0.0108,0.0321,0.081,0.0021,0.0258,0.1372,0.0018,0.042,0.0006,0.0012,0.465,0.0006,0.0006,0.0627,0.1384,0.0015,0.0435,0.4638,0.0,0.1372,0.4524,0.015,0.0441,0.015,0.1198,0.0054,0.006,0.0027,0.0549,0.0958,0.0165,0.0036,0.2581,0.0039,0.0324,0.0459
2022-01-05,0.0,0.002,0.0003,0.0,0.0014,0.0057,0.0026,0.1436,0.0,0.0,0.0003,0.0,0.0212,0.0342,0.0942,0.0026,0.019,0.0672,0.0006,0.0362,0.0006,0.0037,0.4298,0.0,0.0106,0.0764,0.1361,0.0006,0.0471,0.454,0.0,0.0959,0.4548,0.0158,0.1516,0.0155,0.048,0.0029,0.0075,0.004,0.0164,0.0345,0.0261,0.0034,0.1275,0.0043,0.1169,0.0256
2022-01-06,0.0,0.0018,0.0,0.0003,0.0006,0.0018,0.0012,0.1524,0.0,0.0,0.0,0.0,0.0157,0.0376,0.0876,0.0018,0.0217,0.0861,0.0027,0.0262,0.0009,0.0009,0.6115,0.0,0.012,0.0708,0.0864,0.0012,0.0479,0.5194,0.0,0.0982,0.5766,0.0169,0.0741,0.0259,0.0283,0.0021,0.0214,0.0018,0.2048,0.0617,0.0072,0.003,0.1825,0.0054,0.1141,0.0298
2022-01-07,0.0,0.0034,0.0,0.0006,0.0,0.0111,0.0006,0.2093,0.0,0.0,0.0003,0.0,0.0108,0.056,0.149,0.0043,0.1459,0.1521,0.0025,0.0569,0.0006,0.0043,0.6184,0.0003,0.0511,0.1262,0.177,0.0006,0.0551,0.7197,0.0,0.1619,0.9946,0.0065,0.1431,0.0071,0.0508,0.0068,0.0068,0.008,0.092,0.0582,0.0197,0.0043,0.1539,0.0049,0.0967,0.0363
2022-01-08,0.0,0.0046,0.0,0.0014,0.0,0.0023,0.0005,0.2874,0.0,0.0,0.0,0.0,0.0074,0.0607,0.2253,0.0046,0.2074,0.1637,0.0018,0.1398,0.0,0.0009,0.6327,0.0,0.0106,0.1839,0.0736,0.0,0.0372,0.4161,0.0,0.0892,0.7554,0.0069,0.0607,0.0156,0.0533,0.0037,0.0143,0.006,0.0244,0.0589,0.0152,0.0032,0.1053,0.0074,0.0768,0.0212
2022-01-09,0.0,0.0065,0.0,0.0005,0.0011,0.0087,0.0005,0.4328,0.0,0.0,0.0,0.0,0.0256,0.0642,0.2717,0.0169,0.0855,0.1094,0.0016,0.0659,0.0,0.0005,0.631,0.0,0.0049,0.2548,0.1339,0.0005,0.098,0.3299,0.0,0.0675,0.3266,0.0076,0.0207,0.0082,0.018,0.0038,0.0071,0.0005,0.0131,0.0174,0.0196,0.0027,0.0544,0.0158,0.0871,0.0289
2022-01-10,0.0,0.0018,0.0003,0.0003,0.0012,0.0088,0.0024,0.3768,0.0,0.0003,0.0,0.0,0.0982,0.0758,0.2674,0.0357,0.1632,0.0541,0.0024,0.0287,0.0,0.0006,0.6307,0.0,0.016,0.2321,0.1381,0.0003,0.036,0.5591,0.0,0.1154,0.4219,0.0054,0.0369,0.1163,0.039,0.0027,0.0094,0.0054,0.0151,0.0426,0.0175,0.0094,0.0982,0.0082,0.0798,0.1055
2022-01-11,0.0,0.005,0.0,0.0008,0.0006,0.0022,0.0124,0.2211,0.0,0.0,0.0,0.0,0.027,0.0459,0.1279,0.0052,0.0498,0.1185,0.0014,0.0586,0.0,0.0028,0.5646,0.0003,0.0003,0.1026,0.1339,0.0003,0.0168,0.6146,0.0,0.1147,0.5255,0.005,0.0646,0.0088,0.0924,0.0039,0.0176,0.0096,0.0528,0.0418,0.0201,0.0025,0.1279,0.0063,0.2219,0.0336
2022-01-12,0.0,0.0514,0.0,0.0003,0.0008,0.0073,0.0129,0.2482,0.0,0.0003,0.0,0.0,0.0261,0.077,0.1873,0.0013,0.1036,0.2807,0.0038,0.0414,0.0,0.0016,0.5706,0.0003,0.0003,0.162,0.1077,0.0005,0.0598,0.7628,0.0,0.1496,0.5095,0.0038,0.1373,0.0113,0.0285,0.0288,0.0046,0.0081,0.0606,0.0318,0.0188,0.0016,0.1093,0.011,0.0775,0.0651
2022-01-13,0.0,0.0162,0.0003,0.0003,0.0066,0.0064,0.0101,0.2906,0.0,0.0,0.0,0.0,0.0598,0.0832,0.1553,0.0024,0.0401,0.1587,0.004,0.0423,0.0029,0.0019,0.6907,0.0,0.0133,0.1343,0.1494,0.0016,0.1627,0.6492,0.0,0.2185,0.7178,0.0064,0.2028,0.009,0.038,0.0242,0.004,0.009,0.0199,0.0351,0.0707,0.0011,0.1826,0.0149,0.0712,0.0452
2022-01-14,0.0,0.0163,0.0,0.0006,0.0017,0.0056,0.0025,0.4615,0.0,0.0,0.0003,0.0,0.1366,0.0941,0.2815,0.002,0.0141,0.1648,0.0028,0.0544,0.0183,0.0211,0.686,0.0006,0.0242,0.2516,0.1028,0.0017,0.1688,0.8525,0.0,0.1164,1.1047,0.0025,0.0949,0.0056,0.0524,0.0017,0.0025,0.0107,0.018,0.027,0.0642,0.0037,0.1088,0.0087,0.1609,0.0558
2022-01-15,0.0,0.0077,0.0,0.0,0.0009,0.0068,0.0045,0.3511,0.0,0.0,0.0,0.0,0.0517,0.0703,0.1878,0.0032,0.0172,0.054,0.005,0.068,0.0014,0.0036,0.6678,0.0,0.0163,0.1656,0.1756,0.0023,0.0367,0.6746,0.0,0.1157,0.6909,0.0054,0.0975,0.0059,0.0367,0.0036,0.0045,0.0041,0.0163,0.0204,0.025,0.0077,0.1257,0.0064,0.1411,0.0939
2022-01-16,0.0,0.0044,0.0,0.0,0.001,0.0088,0.0049,0.441,0.0005,0.0005,0.0,0.0,0.0226,0.1662,0.1893,0.0039,0.0044,0.0315,0.002,0.0447,0.002,0.002,0.586,0.0,0.002,0.1681,0.0964,0.0005,0.1032,0.4675,0.0,0.0929,0.5467,0.0049,0.0698,0.0064,0.0398,0.0029,0.0025,0.0005,0.0084,0.0192,0.0157,0.0015,0.0747,0.0261,0.0969,0.061
2022-01-17,0.0,0.0058,0.0,0.001,0.0006,0.0151,0.0048,0.2969,0.0,0.0003,0.0,0.0,0.0414,0.0446,0.161,0.0006,0.0096,0.0417,0.0038,0.0571,0.0026,0.0022,0.448,0.0006,0.0006,0.1469,0.041,0.0,0.0398,0.389,0.0,0.0683,0.3338,0.0035,0.0635,0.0042,0.0856,0.0013,0.0026,0.0013,0.0055,0.0253,0.0122,0.0013,0.1231,0.0106,0.2245,0.0779
2022-01-18,0.0,0.0058,0.0,0.0003,0.0011,0.0561,0.0014,0.3666,0.0,0.0,0.0,0.0,0.0362,0.0553,0.1642,0.0017,0.0232,0.0559,0.0011,0.0357,0.0003,0.0075,0.5491,0.0,0.0011,0.1371,0.2419,0.0019,0.0418,0.5693,0.0,0.1526,0.5679,0.0036,0.0307,0.0111,0.0382,0.0011,0.0025,0.0014,0.0083,0.0418,0.0252,0.0398,0.1518,0.0105,0.0882,0.0523
2022-01-19,0.0,0.0078,0.0026,0.001,0.0016,0.0295,0.0013,0.5723,0.0,0.0003,0.0,0.0,0.0978,0.1425,0.3122,0.0073,0.0722,0.0612,0.001,0.0316,0.0005,0.0107,0.8168,0.0005,0.0026,0.2575,0.1754,0.0016,0.0175,0.6359,0.0,0.1522,0.788,0.0065,0.1114,0.0031,0.0434,0.0018,0.0029,0.0047,0.0084,0.0444,0.0222,0.005,0.172,0.0068,0.039,0.0468
2022-01-20,0.0,0.0076,0.0003,0.0013,0.0754,0.0544,0.0011,0.7672,0.0,0.0005,0.0,0.0,0.1066,0.2597,0.4613,0.0383,0.0144,0.0956,0.0011,0.0412,0.0,0.0068,1.154,0.0,0.0016,0.3991,0.1662,0.0005,0.021,0.7846,0.0,0.219,1.0198,0.0053,0.125,0.0018,0.0297,0.0047,0.0042,0.005,0.0428,0.0649,0.031,0.0032,0.1767,0.0074,0.0958,0.0541
2022-01-21,0.0,0.0075,0.0003,0.0,0.0204,0.0951,0.0011,0.7543,0.0,0.0006,0.0,0.0,0.0724,0.2317,0.4594,0.0109,0.0112,0.0724,0.0009,0.0799,0.0014,0.0072,1.0662,0.0,0.004,0.3843,0.4122,0.0049,0.0224,0.6241,0.0,0.1817,0.8773,0.0089,0.069,0.0014,0.0328,0.0026,0.0161,0.0055,0.0049,0.0405,0.0368,0.0057,0.255,0.0075,0.1285,0.0365
2022-01-22,0.0,0.0093,0.0013,0.0022,0.0027,0.0302,0.0013,0.7238,0.0,0.0004,0.0018,0.0,0.1332,0.1439,0.3841,0.0062,0.004,0.0431,0.0022,0.0879,0.0027,0.0031,0.9423,0.0,0.0036,0.3424,0.4725,0.004,0.0164,0.4392,0.0,0.1075,0.7438,0.012,0.0298,0.0111,0.0195,0.0062,0.0031,0.004,0.0053,0.0533,0.0218,0.0036,0.1736,0.0071,0.0599,0.0591
2022-01-23,0.0,0.024,0.0005,0.0025,0.003,0.09,0.0,0.7718,0.0,0.0005,0.0,0.0,0.1065,0.2536,0.4176,0.019,0.004,0.0815,0.0025,0.0725,0.0,0.0,0.9728,0.0005,0.022,0.3681,0.1546,0.001,0.025,0.3811,0.0,0.0495,0.4862,0.071,0.0675,0.011,0.026,0.0025,0.0035,0.004,0.0085,0.0325,0.0125,0.0105,0.1325,0.01,0.0395,0.0685
2022-01-24,0.0,0.0132,0.0003,0.0306,0.005,0.0844,0.0024,1.0642,0.0,0.0,0.0006,0.0,0.2059,0.325,0.4215,0.0076,0.0091,0.0979,0.0026,0.0597,0.0006,0.0012,1.1595,0.0,0.0062,0.3674,0.2062,0.0179,0.0115,0.5368,0.0,0.2285,0.6845,0.0662,0.0547,0.0068,0.0294,0.0065,0.0012,0.0035,0.1047,0.0318,0.0174,0.0029,0.1344,0.0118,0.0253,0.1682
2022-01-25,0.0,0.028,0.0011,0.0022,0.0041,0.0304,0.0019,1.0563,0.0,0.0014,0.0008,0.0,0.1974,0.4642,0.4683,0.0307,0.0087,0.1319,0.0011,0.0624,0.0003,0.0005,1.2711,0.0011,0.0087,0.3784,0.1919,0.0065,0.0288,0.7854,0.0,0.2861,0.7517,0.0451,0.1398,0.0263,0.0323,0.0041,0.0046,0.0057,0.0483,0.0318,0.0147,0.0033,0.2066,0.0019,0.1086,0.0652
2022-01-26,0.0,0.0304,0.0003,0.0016,0.0043,0.0186,0.0022,0.8679,0.0,0.0003,0.0008,0.0,0.1584,0.3427,0.4454,0.0181,0.0097,0.1582,0.0035,0.0517,0.0,0.0016,1.0565,0.0005,0.0016,0.3821,0.287,0.0027,0.0423,0.7472,0.0,0.1689,1.0716,0.0167,0.0461,0.0011,0.0512,0.0092,0.0043,0.0065,0.0935,0.0318,0.0221,0.003,0.1447,0.0057,0.0261,0.1086
2022-01-27,0.0,0.0128,0.0003,0.0011,0.0067,0.0425,0.0029,0.7589,0.0003,0.0005,0.0,0.0,0.158,0.2582,0.359,0.0069,0.0096,0.2104,0.0005,0.0922,0.0005,0.0069,1.0083,0.0003,0.0027,0.2916,0.3408,0.008,0.0243,0.8252,0.0,0.2996,1.2419,0.0126,0.043,0.0032,0.1299,0.0037,0.0035,0.0053,0.0048,0.0422,0.0275,0.0045,0.2448,0.0083,0.1264,0.0342
2022-01-28,0.0,0.0138,0.0,0.0008,0.0042,0.0991,0.0014,0.7946,0.0011,0.0023,0.0,0.0,0.1506,0.2794,0.4565,0.0085,0.0068,0.1347,0.0011,0.0667,0.0003,0.0037,1.0457,0.0011,0.0023,0.396,0.1884,0.0133,0.0105,0.6867,0.0,0.2054,0.9279,0.0105,0.0395,0.0008,0.1068,0.004,0.0059,0.0121,0.0028,0.0421,0.0223,0.009,0.1969,0.0037,0.0537,0.0299
2022-01-29,0.0,0.0254,0.0,0.0009,0.0039,0.0779,0.0026,0.7316,0.0,0.0009,0.0,0.0,0.168,0.1457,0.5163,0.0823,0.0039,0.0543,0.0013,0.0783,0.0,0.0022,0.9561,0.0004,0.0018,0.4196,0.1501,0.0153,0.0096,0.4214,0.0,0.1374,0.6931,0.0543,0.1146,0.0271,0.0669,0.0035,0.0018,0.0022,0.0726,0.0241,0.0105,0.0118,0.1886,0.0031,0.0617,0.3641
2022-01-30,0.0,0.0079,0.0,0.0025,0.002,0.099,0.0005,1.0159,0.0,0.0,0.0005,0.0,0.0906,0.3098,0.525,0.0826,0.0307,0.1,0.0,0.1282,0.0005,0.001,1.2707,0.002,0.0,0.4523,0.0792,0.0228,0.0559,0.2672,0.0,0.0643,0.6294,0.0703,0.097,0.0124,0.0544,0.0025,0.004,0.0015,0.0045,0.0203,0.0069,0.0089,0.0777,0.0064,0.3741,0.3696
2022-01-31,0.0,0.0328,0.0,0.0003,0.0035,0.0488,0.0025,0.7115,0.0,0.0003,0.0003,0.0,0.1839,0.3084,0.3641,0.0567,0.006,0.1153,0.0009,0.1345,0.0,0.0028,0.8775,0.0025,0.0016,0.314,0.1102,0.0091,0.0454,0.4933,0.0,0.1288,0.5345,0.0227,0.0318,0.0013,0.1468,0.0066,0.0022,0.0013,0.0028,0.0312,0.0101,0.0463,0.1175,0.005,0.1805,0.1512
2022-02-01,0.0,0.2031,0.0,0.0023,0.0057,0.0679,0.002,0.7497,0.0006,0.0003,0.0,0.0,0.1481,0.305,0.3292,0.024,0.0126,0.0896,0.0003,0.0927,0.0,0.006,0.8981,0.0,0.0011,0.2867,0.1381,0.0048,0.0234,0.5229,0.0,0.18,0.6739,0.0063,0.0793,0.0009,0.105,0.0034,0.0034,0.0066,0.0026,0.03,0.0214,0.0086,0.1589,0.0046,0.0588,0.4499
2022-02-02,0.0,0.0331,0.0,0.0017,0.0034,0.0416,0.0025,0.8159,0.039,0.0014,0.0003,0.0,0.1022,0.239,0.3823,0.0095,0.016,0.0739,0.0008,0.0857,0.0003,0.0011,0.9699,0.0,0.0031,0.3236,0.1621,0.0006,0.0098,0.5755,0.0,0.3938,0.6171,0.0079,0.039,0.0014,0.0595,0.0062,0.0132,0.0115,0.0028,0.0286,0.0157,0.0031,0.1564,0.0039,0.0534,0.2283
2022-02-03,0.0,0.0409,0.0003,0.0003,0.0017,0.0241,0.002,0.6475,0.1155,0.0008,0.0003,0.0,0.1399,0.1935,0.4187,0.0084,0.0423,0.1035,0.0011,0.1052,0.0008,0.0011,0.8174,0.0,0.002,0.3623,0.1422,0.0014,0.0255,0.6099,0.0,0.3287,0.5572,0.0076,0.0881,0.002,0.0426,0.0025,0.0079,0.0059,0.002,0.0365,0.0179,0.0039,0.1604,0.0042,0.037,0.1711
2022-02-04,0.0,0.0232,0.0,0.0009,0.0033,0.0164,0.0036,0.7603,0.0366,0.0006,0.0042,0.0,0.091,0.2534,0.5907,0.0051,0.0173,0.1264,0.0006,0.1446,0.0,0.0012,1.0309,0.0009,0.0012,0.5259,0.1098,0.0006,0.0639,0.6782,0.0,0.1945,0.4973,0.003,0.1359,0.0,0.039,0.0018,0.0048,0.0089,0.0018,0.0375,0.0223,0.0021,0.2784,0.0086,0.0449,0.0693
2022-02-05,0.0,0.0248,0.0,0.0005,0.0018,0.0221,0.0005,0.6381,0.0072,0.0,0.0023,0.0,0.0672,0.2354,0.5596,0.0032,0.0059,0.0667,0.0032,0.2728,0.0,0.0005,0.8563,0.0,0.0009,0.4834,0.1506,0.0009,0.1042,0.29,0.0,0.3278,0.7355,0.0618,0.0803,0.0018,0.0451,0.0027,0.0045,0.0072,0.0009,0.0307,0.0203,0.0068,0.1754,0.0099,0.0785,0.0559
2022-02-06,0.0,0.0075,0.0,0.0015,0.07,0.0273,0.0015,0.9273,0.0363,0.0,0.0,0.0,0.0864,0.3382,0.6348,0.0104,0.003,0.0969,0.0005,0.2056,0.0005,0.0005,1.1612,0.0,0.0025,0.5791,0.0412,0.0025,0.3179,0.2757,0.0,0.4952,0.4276,0.0358,0.0636,0.0015,0.0502,0.0015,0.0,0.006,0.002,0.0209,0.0099,0.0114,0.1624,0.0124,0.1033,0.0308
2022-02-07,0.0,0.0075,0.0,0.0006,0.0283,0.0246,0.0171,0.6627,0.0184,0.0003,0.0,0.0,0.1316,0.2455,0.3926,0.0072,0.0187,0.0532,0.0006,0.1745,0.0,0.0009,0.8851,0.0006,0.0006,0.3509,0.0582,0.0012,0.0862,0.3898,0.0,0.2651,0.4632,0.0162,0.2181,0.0009,0.0485,0.0062,0.0034,0.005,0.0034,0.0342,0.0156,0.0044,0.1618,0.005,0.0408,0.0507
2022-02-08,0.0,0.0137,0.0,0.0008,0.0033,0.0449,0.0027,0.6223,0.009,0.0008,0.0,0.0,0.128,0.2444,0.3768,0.0049,0.2535,0.0814,0.0,0.1784,0.0003,0.0016,0.8769,0.0014,0.0126,0.3286,0.1162,0.0003,0.054,0.4869,0.0,0.197,0.6577,0.0058,0.1414,0.0014,0.0603,0.0027,0.0085,0.0055,0.0033,0.0427,0.0299,0.043,0.1726,0.0038,0.0707,0.0789
2022-02-09,0.0,0.0091,0.0,0.0008,0.0019,0.0349,0.0011,0.5223,0.0282,0.0003,0.0003,0.0,0.0855,0.1807,0.2944,0.0059,0.0692,0.059,0.0013,0.1611,0.0,0.0003,0.885,0.0,0.0046,0.2469,0.1528,0.0005,0.041,0.4528,0.0,0.2223,0.5263,0.0043,0.1392,0.0005,0.1359,0.0032,0.007,0.0021,0.0024,0.0418,0.0198,0.0223,0.148,0.0032,0.0434,0.0826
2022-02-10,0.0,0.0233,0.0003,0.0013,0.0053,0.0156,0.0037,0.5073,0.0362,0.0026,0.0,0.0,0.1057,0.2108,0.2518,0.0032,0.0388,0.2555,0.0,0.084,0.0011,0.0034,0.8035,0.0,0.0016,0.2024,0.1535,0.0005,0.0674,0.8521,0.0,0.2325,0.5784,0.0122,0.0555,0.0063,0.074,0.0528,0.0042,0.0034,0.0024,0.0552,0.0148,0.0159,0.1036,0.0058,0.0933,0.0433
2022-02-11,0.0,0.0568,0.0,0.0026,0.0028,0.0105,0.0014,0.8217,0.0105,0.0026,0.0009,0.0,0.1398,0.2118,0.4207,0.0043,0.0421,0.0998,0.0009,0.0622,0.0003,0.002,1.0576,0.0,0.0028,0.3564,0.1194,0.0023,0.023,0.681,0.0,0.3354,0.4968,0.0028,0.226,0.0003,0.1461,0.0065,0.0057,0.0034,0.002,0.0335,0.0131,0.0583,0.1418,0.0063,0.0662,0.0759
2022-02-12,0.0,0.0614,0.0,0.0062,0.0045,0.0303,0.0018,1.3874,0.0049,0.0231,0.0004,0.0,0.2907,0.5488,0.9245,0.004,0.0254,0.0432,0.0009,0.0895,0.0,0.0022,1.488,0.0,0.008,0.8413,0.1197,0.0004,0.0191,0.3904,0.0,0.6917,0.4242,0.0085,0.1193,0.0018,0.0837,0.0672,0.0058,0.0076,0.0018,0.0263,0.0134,0.0766,0.1571,0.0102,0.0605,0.126
2022-02-13,0.0,0.0125,0.0,0.0047,0.0052,0.0907,0.0,1.0197,0.0073,0.0057,0.0,0.0,0.2913,0.3257,0.5544,0.0198,0.0302,0.0646,0.0,0.1402,0.001,0.0,1.2583,0.001,0.0078,0.4945,0.0756,0.001,0.0198,0.3496,0.0,0.2022,0.4783,0.0063,0.2251,0.0042,0.062,0.0036,0.0036,0.0031,0.0047,0.0287,0.0094,0.0495,0.0745,0.0099,0.1673,0.0615
2022-02-14,0.0,0.0188,0.0006,0.0179,0.0042,0.0949,0.003,1.0204,0.0498,0.003,0.0003,0.0,0.17,0.3511,0.4931,0.0209,0.0421,0.0567,0.0006,0.0814,0.0012,0.0015,1.2731,0.0,0.006,0.4256,0.1056,0.003,0.0564,0.5447,0.0,0.2342,0.3699,0.0063,0.1572,0.0018,0.0907,0.0039,0.0027,0.0021,0.0355,0.0561,0.0149,0.3224,0.099,0.0095,0.0379,0.0925
